Case Report Date,ZipCode,Frequency
09/12/2020,43201,1
09/12/2020,43214,1
09/12/2020,45002,1
09/12/2020,45030,2
09/12/2020,45140,6
09/12/2020,45174,1
09/12/2020,45208,1
09/12/2020,45209,2
09/12/2020,45210,1
09/12/2020,45211,2
09/12/2020,45214,1
09/12/2020,45216,1
09/12/2020,45219,14
09/12/2020,45220,1
09/12/2020,45221,1
09/12/2020,45223,1
09/12/2020,45224,2
09/12/2020,45227,2
09/12/2020,45231,4
09/12/2020,45232,1
09/12/2020,45233,5
09/12/2020,45236,1
09/12/2020,45238,7
09/12/2020,45239,4
09/12/2020,45241,1
09/12/2020,45242,3
09/12/2020,45243,1
09/12/2020,45247,2
09/12/2020,45248,1
09/12/2020,45251,1
09/12/2020,45267,1
09/13/2020,,2
09/13/2020,43201,1
09/13/2020,43338,1
09/13/2020,45014,1
09/13/2020,45140,2
09/13/2020,45202,4
09/13/2020,45204,1
09/13/2020,45209,1
09/13/2020,45211,1
09/13/2020,45212,4
09/13/2020,45213,2
09/13/2020,45215,2
09/13/2020,45216,2
09/13/2020,45218,1
09/13/2020,45219,14
09/13/2020,45220,4
09/13/2020,45223,1
09/13/2020,45224,1
09/13/2020,45230,1
09/13/2020,45231,1
09/13/2020,45233,1
09/13/2020,45238,4
09/13/2020,45239,1
09/13/2020,45240,1
09/13/2020,45244,5
09/13/2020,45246,1
09/13/2020,45248,3
09/13/2020,45249,2
09/13/2020,45255,1
09/14/2020,43201,1
09/14/2020,43207,1
09/14/2020,45030,2
09/14/2020,45140,8
09/14/2020,45202,1
09/14/2020,45206,1
09/14/2020,45207,4
09/14/2020,45208,2
09/14/2020,45209,1
09/14/2020,45211,4
09/14/2020,45212,2
09/14/2020,45214,1
09/14/2020,45215,3
09/14/2020,45216,1
09/14/2020,45219,17
09/14/2020,45220,4
09/14/2020,45221,1
09/14/2020,45223,1
09/14/2020,45224,4
09/14/2020,45226,2
09/14/2020,45230,2
09/14/2020,45231,5
09/14/2020,45233,2
09/14/2020,45236,2
09/14/2020,45237,2
09/14/2020,45238,6
09/14/2020,45239,2
09/14/2020,45241,2
09/14/2020,45242,2
09/14/2020,45243,1
09/14/2020,45244,2
09/14/2020,45246,2
09/14/2020,45247,2
09/14/2020,45248,8
09/14/2020,45249,1
09/14/2020,45251,2
09/14/2020,45458,1
09/15/2020,45030,1
09/15/2020,45140,1
09/15/2020,45202,2
09/15/2020,45206,2
09/15/2020,45207,1
09/15/2020,45208,1
09/15/2020,45209,1
09/15/2020,45211,3
09/15/2020,45212,6
09/15/2020,45215,1
09/15/2020,45216,1
09/15/2020,45219,5
09/15/2020,45221,1
09/15/2020,45223,1
09/15/2020,45224,2
09/15/2020,45226,1
09/15/2020,45227,2
09/15/2020,45229,2
09/15/2020,45230,5
09/15/2020,45231,2
09/15/2020,45232,1
09/15/2020,45233,2
09/15/2020,45236,5
09/15/2020,45237,1
09/15/2020,45238,4
09/15/2020,45239,3
09/15/2020,45241,1
09/15/2020,45244,3
09/15/2020,45246,1
09/15/2020,45248,2
09/15/2020,45249,3
09/15/2020,45251,1
09/15/2020,45252,2
09/15/2020,45267,1
09/16/2020,43402,1
09/16/2020,43606,1
09/16/2020,44141,2
09/16/2020,45002,2
09/16/2020,45030,3
09/16/2020,45040,1
09/16/2020,45140,1
09/16/2020,45202,3
09/16/2020,45205,1
09/16/2020,45206,1
09/16/2020,45207,2
09/16/2020,45208,3
09/16/2020,45211,3
09/16/2020,45212,4
09/16/2020,45213,1
09/16/2020,45215,2
09/16/2020,45216,1
09/16/2020,45217,2
09/16/2020,45219,12
09/16/2020,45220,2
09/16/2020,45225,1
09/16/2020,45226,1
09/16/2020,45227,1
09/16/2020,45229,3
09/16/2020,45230,2
09/16/2020,45231,1
09/16/2020,45233,4
09/16/2020,45236,2
09/16/2020,45237,2
09/16/2020,45238,8
09/16/2020,45239,8
09/16/2020,45240,1
09/16/2020,45243,2
09/16/2020,45244,1
09/16/2020,45247,5
09/16/2020,45251,3
09/16/2020,45255,1
09/17/2020,43201,1
09/17/2020,44256,1
09/17/2020,45052,1
09/17/2020,45140,3
09/17/2020,45202,3
09/17/2020,45203,1
09/17/2020,45207,2
09/17/2020,45209,1
09/17/2020,45212,6
09/17/2020,45213,1
09/17/2020,45214,1
09/17/2020,45215,5
09/17/2020,45216,1
09/17/2020,45219,20
09/17/2020,45220,4
09/17/2020,45224,1
09/17/2020,45226,1
09/17/2020,45230,3
09/17/2020,45231,4
09/17/2020,45233,2
09/17/2020,45236,2
09/17/2020,45238,4
09/17/2020,45239,7
09/17/2020,45241,5
09/17/2020,45242,1
09/17/2020,45243,1
09/17/2020,45244,1
09/17/2020,45247,1
09/17/2020,45248,2
09/17/2020,45249,1
09/17/2020,45250,1
09/17/2020,45251,1
09/18/2020,44124,1
09/18/2020,44136,1
09/18/2020,44138,1
09/18/2020,45002,1
09/18/2020,45030,6
09/18/2020,45052,1
09/18/2020,45140,4
09/18/2020,45202,1
09/18/2020,45208,4
09/18/2020,45211,3
09/18/2020,45212,8
09/18/2020,45214,1
09/18/2020,45215,6
09/18/2020,45216,2
09/18/2020,45219,3
09/18/2020,45220,2
09/18/2020,45227,2
09/18/2020,45229,4
09/18/2020,45230,8
09/18/2020,45231,3
09/18/2020,45233,2
09/18/2020,45236,1
09/18/2020,45238,3
09/18/2020,45239,4
09/18/2020,45240,2
09/18/2020,45241,2
09/18/2020,45242,1
09/18/2020,45243,3
09/18/2020,45244,3
09/18/2020,45246,1
09/18/2020,45247,1
09/18/2020,45248,4
09/19/2020,43054,1
09/19/2020,45002,4
09/19/2020,45011,1
09/19/2020,45030,1
09/19/2020,45040,1
09/19/2020,45140,2
09/19/2020,45202,1
09/19/2020,45208,3
09/19/2020,45209,2
09/19/2020,45212,3
09/19/2020,45213,1
09/19/2020,45215,1
09/19/2020,45219,11
09/19/2020,45220,1
09/19/2020,45224,2
09/19/2020,45226,1
09/19/2020,45227,1
09/19/2020,45230,5
09/19/2020,45231,3
09/19/2020,45236,3
09/19/2020,45237,1
09/19/2020,45238,4
09/19/2020,45239,1
09/19/2020,45240,2
09/19/2020,45241,1
09/19/2020,45242,2
09/19/2020,45243,1
09/19/2020,45244,1
09/19/2020,45246,2
09/19/2020,45247,3
09/19/2020,45248,1
09/19/2020,45249,1
09/19/2020,45252,1
09/20/2020,41011,1
09/20/2020,44139,1
09/20/2020,44883,1
09/20/2020,45030,3
09/20/2020,45140,1
09/20/2020,45205,1
09/20/2020,45211,2
09/20/2020,45212,2
09/20/2020,45215,2
09/20/2020,45219,6
09/20/2020,45220,2
09/20/2020,45227,2
09/20/2020,45229,1
09/20/2020,45230,1
09/20/2020,45231,2
09/20/2020,45233,2
09/20/2020,45236,1
09/20/2020,45238,2
09/20/2020,45239,2
09/20/2020,45243,2
09/20/2020,45244,1
09/20/2020,45247,1
09/20/2020,45248,3
09/20/2020,45251,2
09/20/2020,45252,1
09/20/2020,45255,2
09/21/2020,,3
09/21/2020,41018,1
09/21/2020,41035,1
09/21/2020,43026,1
09/21/2020,44233,1
09/21/2020,45002,1
09/21/2020,45052,1
09/21/2020,45140,3
09/21/2020,45202,4
09/21/2020,45205,1
09/21/2020,45207,2
09/21/2020,45208,4
09/21/2020,45209,2
09/21/2020,45211,1
09/21/2020,45212,2
09/21/2020,45213,1
09/21/2020,45215,1
09/21/2020,45219,2
09/21/2020,45220,1
09/21/2020,45221,1
09/21/2020,45224,1
09/21/2020,45226,1
09/21/2020,45227,3
09/21/2020,45229,1
09/21/2020,45230,1
09/21/2020,45231,2
09/21/2020,45232,1
09/21/2020,45233,1
09/21/2020,45236,3
09/21/2020,45238,4
09/21/2020,45239,2
09/21/2020,45247,1
09/21/2020,45251,2
09/21/2020,45255,1
09/22/2020,,1
09/22/2020,45002,3
09/22/2020,45030,1
09/22/2020,45039,1
09/22/2020,45040,1
09/22/2020,45052,2
09/22/2020,45140,1
09/22/2020,45205,1
09/22/2020,45207,4
09/22/2020,45208,2
09/22/2020,45209,2
09/22/2020,45211,4
09/22/2020,45212,2
09/22/2020,45215,3
09/22/2020,45216,1
09/22/2020,45219,6
09/22/2020,45220,1
09/22/2020,45221,1
09/22/2020,45224,1
09/22/2020,45225,2
09/22/2020,45226,1
09/22/2020,45227,2
09/22/2020,45231,4
09/22/2020,45233,3
09/22/2020,45236,6
09/22/2020,45238,2
09/22/2020,45239,1
09/22/2020,45240,4
09/22/2020,45241,1
09/22/2020,45242,4
09/22/2020,45243,3
09/22/2020,45247,1
09/22/2020,45248,5
09/22/2020,45249,1
09/22/2020,45255,2
09/23/2020,,4
09/23/2020,43403,1
09/23/2020,45002,1
09/23/2020,45030,1
09/23/2020,45206,2
09/23/2020,45207,3
09/23/2020,45208,1
09/23/2020,45209,1
09/23/2020,45212,1
09/23/2020,45215,4
09/23/2020,45219,2
09/23/2020,45220,1
09/23/2020,45221,1
09/23/2020,45223,1
09/23/2020,45224,1
09/23/2020,45226,2
09/23/2020,45227,2
09/23/2020,45229,2
09/23/2020,45231,1
09/23/2020,45233,2
09/23/2020,45236,1
09/23/2020,45237,1
09/23/2020,45238,5
09/23/2020,45240,2
09/23/2020,45241,2
09/23/2020,45242,1
09/23/2020,45244,1
09/23/2020,45246,1
09/23/2020,45247,2
09/23/2020,45248,3
09/23/2020,45249,2
09/23/2020,45251,2
09/24/2020,,1
09/24/2020,45002,5
09/24/2020,45030,3
09/24/2020,45140,8
09/24/2020,45202,1
09/24/2020,45206,1
09/24/2020,45208,3
09/24/2020,45209,1
09/24/2020,45211,2
09/24/2020,45212,3
09/24/2020,45213,1
09/24/2020,45215,1
09/24/2020,45218,1
09/24/2020,45220,4
09/24/2020,45223,3
09/24/2020,45229,2
09/24/2020,45230,5
09/24/2020,45231,2
09/24/2020,45232,1
09/24/2020,45233,2
09/24/2020,45236,1
09/24/2020,45237,2
09/24/2020,45238,5
09/24/2020,45239,3
09/24/2020,45240,2
09/24/2020,45241,4
09/24/2020,45246,3
09/24/2020,45247,5
09/24/2020,45248,3
09/24/2020,45251,2
09/24/2020,45255,2
09/25/2020,45002,2
09/25/2020,45030,4
09/25/2020,45140,9
09/25/2020,45202,2
09/25/2020,45207,4
09/25/2020,45208,2
09/25/2020,45209,4
09/25/2020,45212,6
09/25/2020,45214,2
09/25/2020,45215,4
09/25/2020,45219,7
09/25/2020,45220,2
09/25/2020,45224,8
09/25/2020,45225,1
09/25/2020,45227,5
09/25/2020,45229,2
09/25/2020,45230,2
09/25/2020,45231,4
09/25/2020,45233,4
09/25/2020,45236,5
09/25/2020,45237,2
09/25/2020,45238,4
09/25/2020,45239,3
09/25/2020,45240,3
09/25/2020,45241,6
09/25/2020,45243,3
09/25/2020,45244,4
09/25/2020,45246,2
09/25/2020,45247,3
09/25/2020,45248,4
09/25/2020,45249,1
09/25/2020,45251,3
09/25/2020,45252,2
09/25/2020,45255,3
09/26/2020,,4
09/26/2020,45030,2
09/26/2020,45140,2
09/26/2020,45202,1
09/26/2020,45204,1
09/26/2020,45208,2
09/26/2020,45209,2
09/26/2020,45211,3
09/26/2020,45212,2
09/26/2020,45215,3
09/26/2020,45216,1
09/26/2020,45219,1
09/26/2020,45220,1
09/26/2020,45221,1
09/26/2020,45223,1
09/26/2020,45227,1
09/26/2020,45230,6
09/26/2020,45231,3
09/26/2020,45233,1
09/26/2020,45236,3
09/26/2020,45238,5
09/26/2020,45239,1
09/26/2020,45240,1
09/26/2020,45242,4
09/26/2020,45243,2
09/26/2020,45244,1
09/26/2020,45247,1
09/26/2020,45248,2
09/26/2020,45251,4
09/26/2020,45252,1
09/26/2020,45268,1
09/27/2020,44805,1
09/27/2020,45002,1
09/27/2020,45030,2
09/27/2020,45202,1
09/27/2020,45213,2
09/27/2020,45215,1
09/27/2020,45216,1
09/27/2020,45219,1
09/27/2020,45220,1
09/27/2020,45224,1
09/27/2020,45230,1
09/27/2020,45231,3
09/27/2020,45233,1
09/27/2020,45238,2
09/27/2020,45239,2
09/27/2020,45240,2
09/27/2020,45246,1
09/27/2020,45251,2
09/28/2020,,2
09/28/2020,45002,3
09/28/2020,45030,8
09/28/2020,45140,1
09/28/2020,45202,4
09/28/2020,45206,3
09/28/2020,45207,3
09/28/2020,45208,2
09/28/2020,45209,2
09/28/2020,45211,2
09/28/2020,45212,4
09/28/2020,45213,1
09/28/2020,45214,1
09/28/2020,45215,4
09/28/2020,45217,1
09/28/2020,45219,5
09/28/2020,45220,4
09/28/2020,45223,1
09/28/2020,45224,3
09/28/2020,45225,1
09/28/2020,45227,3
09/28/2020,45230,2
09/28/2020,45231,1
09/28/2020,45233,3
09/28/2020,45236,6
09/28/2020,45237,1
09/28/2020,45238,8
09/28/2020,45239,2
09/28/2020,45240,1
09/28/2020,45241,4
09/28/2020,45242,2
09/28/2020,45243,1
09/28/2020,45244,4
09/28/2020,45246,2
09/28/2020,45247,2
09/28/2020,45248,3
09/28/2020,45249,1
09/28/2020,45251,3
09/28/2020,45252,1
09/28/2020,45458,1
09/29/2020,,2
09/29/2020,45002,1
09/29/2020,45030,5
09/29/2020,45140,6
09/29/2020,45206,1
09/29/2020,45208,1
09/29/2020,45209,2
09/29/2020,45211,2
09/29/2020,45212,1
09/29/2020,45213,1
09/29/2020,45215,1
09/29/2020,45216,1
09/29/2020,45219,3
09/29/2020,45221,2
09/29/2020,45223,1
09/29/2020,45226,1
09/29/2020,45227,2
09/29/2020,45229,1
09/29/2020,45230,2
09/29/2020,45231,4
09/29/2020,45232,1
09/29/2020,45236,2
09/29/2020,45237,1
09/29/2020,45238,7
09/29/2020,45239,2
09/29/2020,45240,3
09/29/2020,45241,1
09/29/2020,45242,3
09/29/2020,45243,4
09/29/2020,45244,1
09/29/2020,45247,7
09/29/2020,45255,2
09/30/2020,,3
09/30/2020,17601,1
09/30/2020,45002,1
09/30/2020,45030,9
09/30/2020,45140,1
09/30/2020,45202,2
09/30/2020,45204,1
09/30/2020,45205,1
09/30/2020,45207,5
09/30/2020,45208,4
09/30/2020,45209,3
09/30/2020,45211,6
09/30/2020,45212,6
09/30/2020,45213,1
09/30/2020,45215,4
09/30/2020,45216,1
09/30/2020,45217,1
09/30/2020,45219,7
09/30/2020,45220,3
09/30/2020,45224,2
09/30/2020,45226,2
09/30/2020,45227,5
09/30/2020,45229,2
09/30/2020,45230,3
09/30/2020,45231,4
09/30/2020,45233,2
09/30/2020,45236,2
09/30/2020,45237,3
09/30/2020,45238,14
09/30/2020,45239,5
09/30/2020,45240,8
09/30/2020,45241,2
09/30/2020,45242,4
09/30/2020,45243,1
09/30/2020,45244,8
09/30/2020,45247,2
09/30/2020,45248,5
09/30/2020,45251,3
09/30/2020,45252,1
09/30/2020,45255,1
10/01/2020,,2
10/01/2020,45002,1
10/01/2020,45030,3
10/01/2020,45140,4
10/01/2020,45202,2
10/01/2020,45206,1
10/01/2020,45207,3
10/01/2020,45208,2
10/01/2020,45209,2
10/01/2020,45211,2
10/01/2020,45212,2
10/01/2020,45213,1
10/01/2020,45215,10
10/01/2020,45218,3
10/01/2020,45219,2
10/01/2020,45220,1
10/01/2020,45223,1
10/01/2020,45224,4
10/01/2020,45225,1
10/01/2020,45226,3
10/01/2020,45227,1
10/01/2020,45230,2
10/01/2020,45231,7
10/01/2020,45233,2
10/01/2020,45236,1
10/01/2020,45237,4
10/01/2020,45238,6
10/01/2020,45239,2
10/01/2020,45241,2
10/01/2020,45242,3
10/01/2020,45243,1
10/01/2020,45246,2
10/01/2020,45247,1
10/01/2020,45248,2
10/01/2020,45249,1
10/01/2020,45251,3
10/01/2020,45255,1
10/02/2020,,2
10/02/2020,45002,1
10/02/2020,45030,6
10/02/2020,45056,1
10/02/2020,45140,2
10/02/2020,45174,1
10/02/2020,45202,2
10/02/2020,45204,1
10/02/2020,45207,1
10/02/2020,45208,3
10/02/2020,45209,3
10/02/2020,45211,5
10/02/2020,45212,5
10/02/2020,45215,2
10/02/2020,45216,1
10/02/2020,45217,3
10/02/2020,45219,6
10/02/2020,45221,2
10/02/2020,45224,1
10/02/2020,45226,1
10/02/2020,45227,1
10/02/2020,45230,2
10/02/2020,45233,2
10/02/2020,45236,4
10/02/2020,45238,5
10/02/2020,45239,2
10/02/2020,45240,2
10/02/2020,45241,1
10/02/2020,45242,2
10/02/2020,45243,4
10/02/2020,45244,1
10/02/2020,45247,3
10/02/2020,45248,3
10/02/2020,45249,1
10/02/2020,45255,3
10/03/2020,,1
10/03/2020,22405,1
10/03/2020,41074,1
10/03/2020,45001,1
10/03/2020,45002,1
10/03/2020,45030,3
10/03/2020,45052,1
10/03/2020,45111,1
10/03/2020,45140,4
10/03/2020,45204,1
10/03/2020,45207,1
10/03/2020,45211,3
10/03/2020,45212,1
10/03/2020,45213,2
10/03/2020,45214,2
10/03/2020,45215,2
10/03/2020,45217,1
10/03/2020,45218,2
10/03/2020,45219,9
10/03/2020,45220,1
10/03/2020,45224,1
10/03/2020,45227,3
10/03/2020,45231,2
10/03/2020,45237,1
10/03/2020,45238,7
10/03/2020,45239,1
10/03/2020,45240,1
10/03/2020,45241,2
10/03/2020,45242,1
10/03/2020,45243,2
10/03/2020,45244,3
10/03/2020,45246,1
10/03/2020,45247,5
10/03/2020,45248,2
10/03/2020,45251,2
10/03/2020,45253,1
10/03/2020,45255,3
10/04/2020,,3
10/04/2020,45002,2
10/04/2020,45030,1
10/04/2020,45140,1
10/04/2020,45202,3
10/04/2020,45204,1
10/04/2020,45206,1
10/04/2020,45207,1
10/04/2020,45208,1
10/04/2020,45209,1
10/04/2020,45211,2
10/04/2020,45212,2
10/04/2020,45213,1
10/04/2020,45215,1
10/04/2020,45218,1
10/04/2020,45219,1
10/04/2020,45227,2
10/04/2020,45230,4
10/04/2020,45231,2
10/04/2020,45233,2
10/04/2020,45236,3
10/04/2020,45237,2
10/04/2020,45238,6
10/04/2020,45239,2
10/04/2020,45240,3
10/04/2020,45241,2
10/04/2020,45242,1
10/04/2020,45243,3
10/04/2020,45246,1
10/04/2020,45247,1
10/04/2020,45248,5
10/04/2020,45251,2
10/04/2020,45255,4
10/05/2020,,4
10/05/2020,45002,1
10/05/2020,45013,1
10/05/2020,45030,4
10/05/2020,45052,1
10/05/2020,45140,3
10/05/2020,45202,2
10/05/2020,45206,3
10/05/2020,45209,2
10/05/2020,45211,1
10/05/2020,45212,6
10/05/2020,45215,3
10/05/2020,45217,3
10/05/2020,45219,5
10/05/2020,45225,2
10/05/2020,45227,1
10/05/2020,45230,9
10/05/2020,45231,3
10/05/2020,45233,1
10/05/2020,45236,3
10/05/2020,45237,1
10/05/2020,45238,10
10/05/2020,45239,3
10/05/2020,45240,1
10/05/2020,45241,4
10/05/2020,45242,1
10/05/2020,45243,3
10/05/2020,45247,1
10/05/2020,45248,2
10/05/2020,45251,2
10/05/2020,45255,2
10/06/2020,,1
10/06/2020,45002,2
10/06/2020,45030,2
10/06/2020,45140,2
10/06/2020,45202,3
10/06/2020,45204,2
10/06/2020,45205,1
10/06/2020,45206,1
10/06/2020,45207,4
10/06/2020,45208,2
10/06/2020,45209,4
10/06/2020,45211,5
10/06/2020,45212,10
10/06/2020,45213,3
10/06/2020,45215,2
10/06/2020,45216,3
10/06/2020,45217,1
10/06/2020,45219,6
10/06/2020,45220,3
10/06/2020,45221,2
10/06/2020,45224,2
10/06/2020,45225,1
10/06/2020,45226,2
10/06/2020,45227,1
10/06/2020,45229,2
10/06/2020,45230,5
10/06/2020,45231,8
10/06/2020,45232,1
10/06/2020,45233,3
10/06/2020,45238,9
10/06/2020,45239,3
10/06/2020,45240,2
10/06/2020,45241,1
10/06/2020,45242,1
10/06/2020,45243,1
10/06/2020,45246,1
10/06/2020,45247,8
10/06/2020,45248,4
10/06/2020,45249,1
10/06/2020,45251,1
10/06/2020,45255,1
10/07/2020,37129,1
10/07/2020,45002,2
10/07/2020,45030,2
10/07/2020,45052,1
10/07/2020,45111,1
10/07/2020,45140,2
10/07/2020,45202,4
10/07/2020,45205,2
10/07/2020,45206,1
10/07/2020,45207,4
10/07/2020,45208,2
10/07/2020,45209,3
10/07/2020,45211,3
10/07/2020,45212,4
10/07/2020,45214,1
10/07/2020,45215,4
10/07/2020,45217,1
10/07/2020,45218,2
10/07/2020,45219,5
10/07/2020,45223,2
10/07/2020,45224,4
10/07/2020,45226,1
10/07/2020,45227,1
10/07/2020,45229,3
10/07/2020,45230,2
10/07/2020,45231,4
10/07/2020,45233,6
10/07/2020,45236,2
10/07/2020,45237,2
10/07/2020,45238,12
10/07/2020,45239,5
10/07/2020,45240,2
10/07/2020,45241,3
10/07/2020,45242,3
10/07/2020,45243,2
10/07/2020,45244,2
10/07/2020,45246,1
10/07/2020,45247,1
10/07/2020,45248,5
10/07/2020,45251,9
10/07/2020,45252,3
10/07/2020,45255,5
10/08/2020,,10
10/08/2020,43551,1
10/08/2020,45002,4
10/08/2020,45030,1
10/08/2020,45052,2
10/08/2020,45140,1
10/08/2020,45174,1
10/08/2020,45202,2
10/08/2020,45204,1
10/08/2020,45205,3
10/08/2020,45208,4
10/08/2020,45209,3
10/08/2020,45211,2
10/08/2020,45212,1
10/08/2020,45213,2
10/08/2020,45214,1
10/08/2020,45215,5
10/08/2020,45216,1
10/08/2020,45217,1
10/08/2020,45218,1
10/08/2020,45219,6
10/08/2020,45220,1
10/08/2020,45221,1
10/08/2020,45224,2
10/08/2020,45225,1
10/08/2020,45226,2
10/08/2020,45227,3
10/08/2020,45229,1
10/08/2020,45230,3
10/08/2020,45231,2
10/08/2020,45233,6
10/08/2020,45236,3
10/08/2020,45237,3
10/08/2020,45238,9
10/08/2020,45240,3
10/08/2020,45241,4
10/08/2020,45242,3
10/08/2020,45244,1
10/08/2020,45246,1
10/08/2020,45247,7
10/08/2020,45248,4
10/08/2020,45249,1
10/08/2020,45251,7
10/08/2020,45255,2
10/09/2020,,3
10/09/2020,45002,1
10/09/2020,45030,8
10/09/2020,45140,5
10/09/2020,45202,12
10/09/2020,45204,1
10/09/2020,45205,1
10/09/2020,45207,2
10/09/2020,45208,5
10/09/2020,45209,2
10/09/2020,45211,8
10/09/2020,45212,8
10/09/2020,45213,2
10/09/2020,45214,2
10/09/2020,45215,1
10/09/2020,45218,1
10/09/2020,45219,9
10/09/2020,45220,4
10/09/2020,45223,1
10/09/2020,45224,2
10/09/2020,45225,1
10/09/2020,45226,2
10/09/2020,45227,1
10/09/2020,45229,1
10/09/2020,45230,2
10/09/2020,45231,6
10/09/2020,45233,6
10/09/2020,45236,3
10/09/2020,45237,3
10/09/2020,45238,14
10/09/2020,45239,9
10/09/2020,45240,7
10/09/2020,45241,3
10/09/2020,45242,4
10/09/2020,45243,1
10/09/2020,45244,4
10/09/2020,45246,2
10/09/2020,45247,9
10/09/2020,45248,6
10/09/2020,45249,1
10/09/2020,45251,7
10/09/2020,45255,3
10/09/2020,47025,1
10/09/2020,47060,1
10/10/2020,,2
10/10/2020,44012,1
10/10/2020,45002,4
10/10/2020,45030,3
10/10/2020,45052,1
10/10/2020,45140,4
10/10/2020,45174,1
10/10/2020,45202,5
10/10/2020,45204,1
10/10/2020,45205,1
10/10/2020,45206,1
10/10/2020,45208,4
10/10/2020,45209,4
10/10/2020,45211,3
10/10/2020,45212,4
10/10/2020,45213,2
10/10/2020,45215,1
10/10/2020,45216,2
10/10/2020,45217,1
10/10/2020,45218,2
10/10/2020,45219,3
10/10/2020,45220,1
10/10/2020,45224,3
10/10/2020,45225,1
10/10/2020,45226,1
10/10/2020,45227,2
10/10/2020,45229,1
10/10/2020,45230,5
10/10/2020,45231,11
10/10/2020,45232,1
10/10/2020,45233,2
10/10/2020,45236,6
10/10/2020,45238,12
10/10/2020,45239,5
10/10/2020,45240,6
10/10/2020,45241,2
10/10/2020,45242,2
10/10/2020,45243,3
10/10/2020,45244,2
10/10/2020,45246,3
10/10/2020,45247,9
10/10/2020,45248,5
10/10/2020,45249,1
10/10/2020,45251,11
10/10/2020,45255,4
10/10/2020,98102,1
10/11/2020,,1
10/11/2020,45002,3
10/11/2020,45030,3
10/11/2020,45052,1
10/11/2020,45111,1
10/11/2020,45140,1
10/11/2020,45202,3
10/11/2020,45205,1
10/11/2020,45207,1
10/11/2020,45208,3
10/11/2020,45209,2
10/11/2020,45211,5
10/11/2020,45212,3
10/11/2020,45213,2
10/11/2020,45214,1
10/11/2020,45215,3
10/11/2020,45216,2
10/11/2020,45218,1
10/11/2020,45219,5
10/11/2020,45223,1
10/11/2020,45224,3
10/11/2020,45226,1
10/11/2020,45230,2
10/11/2020,45231,7
10/11/2020,45233,3
10/11/2020,45236,2
10/11/2020,45237,2
10/11/2020,45238,1
10/11/2020,45239,3
10/11/2020,45240,4
10/11/2020,45241,3
10/11/2020,45242,2
10/11/2020,45243,1
10/11/2020,45244,2
10/11/2020,45246,4
10/11/2020,45247,3
10/11/2020,45248,5
10/11/2020,45249,1
10/11/2020,45251,9
10/11/2020,45255,1
10/12/2020,,2
10/12/2020,45002,6
10/12/2020,45030,8
10/12/2020,45052,2
10/12/2020,45140,2
10/12/2020,45202,5
10/12/2020,45205,1
10/12/2020,45206,2
10/12/2020,45207,1
10/12/2020,45208,8
10/12/2020,45209,2
10/12/2020,45211,6
10/12/2020,45212,8
10/12/2020,45213,2
10/12/2020,45214,1
10/12/2020,45215,8
10/12/2020,45219,2
10/12/2020,45220,1
10/12/2020,45223,2
10/12/2020,45224,7
10/12/2020,45227,2
10/12/2020,45230,5
10/12/2020,45231,4
10/12/2020,45233,2
10/12/2020,45236,5
10/12/2020,45237,6
10/12/2020,45238,6
10/12/2020,45239,8
10/12/2020,45240,14
10/12/2020,45242,4
10/12/2020,45243,6
10/12/2020,45244,1
10/12/2020,45246,2
10/12/2020,45247,3
10/12/2020,45248,5
10/12/2020,45249,1
10/12/2020,45251,6
10/12/2020,45255,3
10/12/2020,47060,1
10/13/2020,,22
10/13/2020,45002,6
10/13/2020,45030,4
10/13/2020,45052,1
10/13/2020,45140,2
10/13/2020,45202,13
10/13/2020,45203,2
10/13/2020,45205,2
10/13/2020,45206,2
10/13/2020,45207,5
10/13/2020,45208,7
10/13/2020,45209,3
10/13/2020,45211,19
10/13/2020,45212,8
10/13/2020,45213,1
10/13/2020,45214,3
10/13/2020,45215,6
10/13/2020,45216,1
10/13/2020,45218,1
10/13/2020,45219,8
10/13/2020,45224,5
10/13/2020,45227,3
10/13/2020,45228,1
10/13/2020,45229,2
10/13/2020,45230,3
10/13/2020,45231,6
10/13/2020,45232,2
10/13/2020,45233,4
10/13/2020,45236,8
10/13/2020,45237,5
10/13/2020,45238,12
10/13/2020,45239,10
10/13/2020,45240,4
10/13/2020,45241,1
10/13/2020,45242,1
10/13/2020,45243,4
10/13/2020,45244,1
10/13/2020,45246,2
10/13/2020,45247,7
10/13/2020,45248,6
10/13/2020,45249,4
10/13/2020,45251,5
10/13/2020,45255,1
10/14/2020,,6
10/14/2020,45002,4
10/14/2020,45030,12
10/14/2020,45140,5
10/14/2020,45202,7
10/14/2020,45204,1
10/14/2020,45205,4
10/14/2020,45206,4
10/14/2020,45207,5
10/14/2020,45208,4
10/14/2020,45211,5
10/14/2020,45212,2
10/14/2020,45213,1
10/14/2020,45215,6
10/14/2020,45216,2
10/14/2020,45217,3
10/14/2020,45218,2
10/14/2020,45219,7
10/14/2020,45220,1
10/14/2020,45223,1
10/14/2020,45224,2
10/14/2020,45226,1
10/14/2020,45227,3
10/14/2020,45229,2
10/14/2020,45230,10
10/14/2020,45231,13
10/14/2020,45233,6
10/14/2020,45236,2
10/14/2020,45237,3
10/14/2020,45238,9
10/14/2020,45239,4
10/14/2020,45240,8
10/14/2020,45242,2
10/14/2020,45243,8
10/14/2020,45246,4
10/14/2020,45247,5
10/14/2020,45248,1
10/14/2020,45249,1
