"SI_mean","SI_sd","time_frame","start_dt","end_dt","t_start","t_end","Mean.R.","Std.R.","Quantile.0.025.R.","Quantile.0.975.R."
5,3,1,2020-03-30,2020-04-28,11,40,1.13240201881759,0.0114659034691723,1.10940934065934,1.15345695970696
5,3,1,2020-03-31,2020-04-29,12,41,1.12089431471551,0.00944045318669504,1.10582010582011,1.14252645502645
5,3,1,2020-04-01,2020-04-30,13,42,1.11384614689934,0.00883871822591534,1.09802235597592,1.13241616509028
5,3,1,2020-04-02,2020-05-01,14,43,1.10845943757467,0.00924160523133237,1.09319899244332,1.125986565911
5,3,1,2020-04-03,2020-05-02,15,44,1.10652255428935,0.00805871668485824,1.09484258492129,1.12431648715824
5,3,1,2020-04-04,2020-05-03,16,45,1.10210702436471,0.00804535372447312,1.08753112033195,1.1199377593361
5,3,1,2020-04-05,2020-05-04,17,46,1.08832457423766,0.00728119676034673,1.07354445318647,1.10273406766326
5,3,1,2020-04-06,2020-05-05,18,47,1.07892008614112,0.00796824447690281,1.06080719204285,1.09144988523336
5,3,1,2020-04-07,2020-05-06,19,48,1.07298138433853,0.00909031250835475,1.05195930670686,1.08781085154484
5,3,1,2020-04-08,2020-05-07,20,49,1.07030726132296,0.00929469647387543,1.05247356495468,1.08498867069486
5,3,1,2020-04-09,2020-05-08,21,50,1.06680854829815,0.00830895635483394,1.05112297496318,1.08177466863034
5,3,1,2020-04-10,2020-05-09,22,51,1.06643099671089,0.0081275939480432,1.0500548245614,1.08044590643275
5,3,1,2020-04-11,2020-05-10,23,52,1.0638953044801,0.00867000939674827,1.0462187958884,1.07782672540382
5,3,1,2020-04-12,2020-05-11,24,53,1.06210451635189,0.00863655409098549,1.04604031677466,1.07741180705544
5,3,1,2020-04-13,2020-05-12,25,54,1.05824092804609,0.00841545203334708,1.04288732394366,1.07468309859155
5,3,1,2020-04-14,2020-05-13,26,55,1.0471408056885,0.00832267205028623,1.03333333333333,1.06405706332637
5,3,1,2020-04-15,2020-05-14,27,56,1.03786031801324,0.00830238242390874,1.02241847826087,1.05366847826087
5,3,1,2020-04-16,2020-05-15,28,57,1.02416109644547,0.00820855926940232,1.01145552560647,1.03883086253369
5,3,1,2020-04-17,2020-05-16,29,58,1.01311019650715,0.0083271285940445,0.998936529372046,1.03112761647535
5,3,1,2020-04-18,2020-05-17,30,59,1.00022401978448,0.0079617708792531,0.98699200532978,1.01735509660227
5,3,1,2020-04-19,2020-05-18,31,60,0.985072689356907,0.00807483309875416,0.970986842105263,1.00034539473684
5,3,1,2020-04-20,2020-05-19,32,61,0.964083933242308,0.00705784706436296,0.952472348731295,0.978529603122967
5,3,1,2020-04-21,2020-05-20,33,62,0.945519910146394,0.0058885123386873,0.935963777490298,0.957341526520052
5,3,1,2020-04-22,2020-05-21,34,63,0.935018139997133,0.00669698992862637,0.92357669122572,0.947086403215003
5,3,1,2020-04-23,2020-05-22,35,64,0.92915394174889,0.00736214705423014,0.915977961432507,0.944576446280992
5,3,1,2020-04-24,2020-05-23,36,65,0.925446431191357,0.00758901663892865,0.910176837725381,0.938644244105409
5,3,1,2020-04-25,2020-05-24,37,66,0.922363064830284,0.00809463325487499,0.907825779036827,0.937677053824363
5,3,1,2020-04-26,2020-05-25,38,67,0.918061163764557,0.00887549095740557,0.902757619738752,0.935068940493469
5,3,1,2020-04-27,2020-05-26,39,68,0.914670770485851,0.00877571574226479,0.896595821325648,0.929394812680115
5,3,1,2020-04-28,2020-05-27,40,69,0.912004055570166,0.00867325992742581,0.898143382352941,0.927977941176471
5,3,1,2020-04-29,2020-05-28,41,70,0.913690904206708,0.0090328368079293,0.897821187077385,0.931311044327573
5,3,1,2020-04-30,2020-05-29,42,71,0.918285950277203,0.00837059907267848,0.901460280373832,0.931464174454829
5,3,1,2020-05-01,2020-05-30,43,72,0.923534706816284,0.00912462620743314,0.905746209098165,0.941360734237829
5,3,1,2020-05-02,2020-05-31,44,73,0.927216360880808,0.0093914385427766,0.908298926507019,0.943889347646573
5,3,1,2020-05-03,2020-06-01,45,74,0.93628930032023,0.00871197807458129,0.915365653245686,0.951951520131471
5,3,1,2020-05-04,2020-06-02,46,75,0.947641257898841,0.0089071445287827,0.932301066447908,0.964766201804758
5,3,1,2020-05-05,2020-06-03,47,76,0.962722838284637,0.0103699607846194,0.945843989769821,0.985954816709292
5,3,1,2020-05-06,2020-06-04,48,77,0.982530785238989,0.0111254671121328,0.960909090909091,1.00997835497835
5,3,1,2020-05-07,2020-06-05,49,78,1.00264488992073,0.0124805416729571,0.9801890941073,1.02772647317502
5,3,1,2020-05-08,2020-06-06,50,79,1.02234616453052,0.012330463649553,1,1.04707563764292
5,3,1,2020-05-09,2020-06-07,51,80,1.04135516453971,0.0122277153678023,1.01757671480144,1.06274819494585
5,3,1,2020-05-10,2020-06-08,52,81,1.07099260431539,0.0113159752898164,1.05309482001756,1.09482001755926
5,3,1,2020-05-11,2020-06-09,53,82,1.09235395937237,0.0125635593825865,1.07181351582549,1.1232249786142
5,3,1,2020-05-12,2020-06-10,54,83,1.11713767269946,0.0123057582896441,1.0983040201005,1.1411850921273
5,3,1,2020-05-13,2020-06-11,55,84,1.14198513973245,0.0121516959782007,1.11963404605263,1.16412417763158
5,3,1,2020-05-14,2020-06-12,56,85,1.17368927272453,0.0113604506645839,1.15391881028939,1.19495578778135
5,3,1,2020-05-15,2020-06-13,57,86,1.2027057082361,0.0113154335764526,1.18010366826156,1.22214912280702
5,3,1,2020-05-16,2020-06-14,58,87,1.2266607981206,0.0104565461275046,1.20694444444444,1.24577464788732
5,3,1,2020-05-17,2020-06-15,59,88,1.24110969687535,0.0104956207340978,1.21761280931587,1.25545851528384
5,3,1,2020-05-18,2020-06-16,60,89,1.25200258220823,0.0113276242026345,1.22947295423024,1.26877600554785
5,3,1,2020-05-19,2020-06-17,61,90,1.25836807154362,0.0122820347232935,1.23372859025033,1.27934782608696
5,3,1,2020-05-20,2020-06-18,62,91,1.26703257062036,0.0108816573262941,1.24451522684897,1.28713486637663
5,3,1,2020-05-21,2020-06-19,63,92,1.28257510370762,0.0109397338009587,1.26300119688809,1.30073309395571
5,3,1,2020-05-22,2020-06-20,64,93,1.2956012267652,0.0111121496328081,1.27420703575548,1.31551326412918
5,3,1,2020-05-23,2020-06-21,65,94,1.30486042163819,0.00956750649851005,1.28772197558269,1.32215593784684
5,3,1,2020-05-24,2020-06-22,66,95,1.30546784802491,0.00846338537234777,1.28776987888362,1.31939178515008
5,3,1,2020-05-25,2020-06-23,67,96,1.2942195566082,0.00813739053368314,1.27958659491194,1.31117906066536
5,3,1,2020-05-26,2020-06-24,68,97,1.27736573420556,0.00781236463006593,1.26275487086543,1.2941096511101
5,3,1,2020-05-27,2020-06-25,69,98,1.26686903003991,0.00843302992265222,1.24699529512404,1.27974764756202
5,3,1,2020-05-28,2020-06-26,70,99,1.25924186548897,0.00749179372500446,1.24389723801787,1.27213647441105
5,3,1,2020-05-29,2020-06-27,71,100,1.2547816977355,0.0064578058624765,1.24413026521061,1.26775546021841
5,3,1,2020-05-30,2020-06-28,72,101,1.24917856044269,0.00627527156770201,1.23760440394837,1.26063971146545
5,3,1,2020-05-31,2020-06-29,73,102,1.22866708563141,0.00599645972271571,1.21945926716471,1.24226254002134
5,3,1,2020-06-01,2020-06-30,74,103,1.20136762839203,0.00594185972478664,1.19332452081956,1.21400363516193
5,3,1,2020-06-02,2020-07-01,75,104,1.18062731150446,0.00552965801145318,1.17025047258979,1.19062696912413
5,3,1,2020-06-03,2020-07-02,76,105,1.16537152991465,0.00549692617591882,1.15372953305033,1.17541691934506
5,3,1,2020-06-04,2020-07-03,77,106,1.15583042969405,0.00513791127979747,1.1461013215859,1.16433920704846
5,3,1,2020-06-05,2020-07-04,78,107,1.14925354726626,0.00521327740284039,1.13885115606936,1.15854768786127
5,3,1,2020-06-06,2020-07-05,79,108,1.14136687581492,0.00524718446249247,1.13084940442428,1.15047504254112
5,3,1,2020-06-07,2020-07-06,80,109,1.12821981155251,0.00442708728204476,1.117926066866,1.13726556129383
5,3,1,2020-06-08,2020-07-07,81,110,1.11528645513864,0.00446050005002971,1.10624671225671,1.12270515518148
5,3,1,2020-06-09,2020-07-08,82,111,1.09722622044128,0.00446752943226853,1.08874680306905,1.10436061381074
5,3,1,2020-06-10,2020-07-09,83,112,1.08197016010436,0.00474670742866959,1.07076779026217,1.08926966292135
5,3,1,2020-06-11,2020-07-10,84,113,1.06538003598017,0.00428047555802374,1.05653450807636,1.070729319628
5,3,1,2020-06-12,2020-07-11,85,114,1.05073654560761,0.00358254172929357,1.04223038035628,1.05597616754935
5,3,1,2020-06-13,2020-07-12,86,115,1.03641836026759,0.00398495053999582,1.02836538461538,1.04254807692308
5,3,1,2020-06-14,2020-07-13,87,116,1.01828781746979,0.00385470624846158,1.01072523584906,1.02452830188679
5,3,1,2020-06-15,2020-07-14,88,117,0.998355845659216,0.00369058338417593,0.991871521335807,1.00522379406308
5,3,1,2020-06-16,2020-07-15,89,118,0.977600360565664,0.00397338553788092,0.970499419279907,0.985830429732869
5,3,1,2020-06-17,2020-07-16,90,119,0.955630963303008,0.00385052217724748,0.94961208893006,0.964260074108384
5,3,1,2020-06-18,2020-07-17,91,120,0.931655275702031,0.0036942649035829,0.925443548387097,0.939400921658986
5,3,1,2020-06-19,2020-07-18,92,121,0.915278204564494,0.00370540995146329,0.909195672624647,0.922748118532455
5,3,1,2020-06-20,2020-07-19,93,122,0.894035976530591,0.00394767743682246,0.886693644370388,0.902064984527493
5,3,1,2020-06-21,2020-07-20,94,123,0.860154500575187,0.0039681398430916,0.85307381913126,0.867202705910278
5,3,1,2020-06-22,2020-07-21,95,124,0.829326796481812,0.00359951762502369,0.82319391634981,0.836276140684411
5,5,1,2020-03-21,2020-04-19,2,31,1.23617470278779,0.0129826496626016,1.2133893919793,1.25873221216041
5,5,1,2020-03-22,2020-04-20,3,32,1.23020242767849,0.0137947780352336,1.20159176029963,1.25533707865169
5,5,1,2020-03-23,2020-04-21,4,33,1.20654247578121,0.0156480175564571,1.17640320733104,1.23711340206186
5,5,1,2020-03-24,2020-04-22,5,34,1.18094054184194,0.0136867640723587,1.15496244635193,1.20498927038627
5,5,1,2020-03-25,2020-04-23,6,35,1.16931807947782,0.0139852743816107,1.14360587002096,1.19242662473795
5,5,1,2020-03-26,2020-04-24,7,36,1.15462484425351,0.0137989541235172,1.12998481781377,1.18372975708502
5,5,1,2020-03-27,2020-04-25,8,37,1.14491203328095,0.0148283884128551,1.11944444444444,1.17507374631268
5,5,1,2020-03-28,2020-04-26,9,38,1.14547531589779,0.0144516130708567,1.11759350393701,1.17477854330709
5,5,1,2020-03-29,2020-04-27,10,39,1.14311778825558,0.0131312211605628,1.11720686367969,1.17018589132507
5,5,1,2020-03-30,2020-04-28,11,40,1.13646861907948,0.0123726678405737,1.11263736263736,1.1621336996337
5,5,1,2020-03-31,2020-04-29,12,41,1.12481499176943,0.011295338795381,1.10800264550265,1.14907407407407
5,5,1,2020-04-01,2020-04-30,13,42,1.11662842833818,0.0112919329740645,1.09752794496991,1.14105760963027
5,5,1,2020-04-02,2020-05-01,14,43,1.1073269895827,0.0113141864556987,1.08900083963056,1.13146515533165
5,5,1,2020-04-03,2020-05-02,15,44,1.10539010784223,0.0104600955087625,1.08987158243579,1.12601491300746
5,5,1,2020-04-04,2020-05-03,16,45,1.10852598652169,0.0102949847329954,1.09045643153527,1.12997925311203
5,5,1,2020-04-05,2020-05-04,17,46,1.09736740624336,0.00958538757251805,1.08257277734068,1.11805664830842
5,5,1,2020-04-06,2020-05-05,18,47,1.08648922277491,0.0100825297268157,1.06765493496557,1.10635042081102
5,5,1,2020-04-07,2020-05-06,19,48,1.07802175456511,0.00932414322540325,1.06254709871891,1.09502637528259
5,5,1,2020-04-08,2020-05-07,20,49,1.07582549563718,0.00938015062217865,1.05927114803625,1.09218277945619
5,5,1,2020-04-09,2020-05-08,21,50,1.06680601540601,0.0092466754482523,1.05115979381443,1.08433357879234
5,5,1,2020-04-10,2020-05-09,22,51,1.06409201246063,0.00904411865779281,1.04820906432749,1.08263888888889
5,5,1,2020-04-11,2020-05-10,23,52,1.0637724456729,0.00916100474180918,1.04880690161527,1.0826174743025
5,5,1,2020-04-12,2020-05-11,24,53,1.0627156178294,0.0091708496393775,1.0438444924406,1.08176745860331
5,5,1,2020-04-13,2020-05-12,25,54,1.0598539834647,0.00885033129216144,1.04359154929577,1.07816901408451
5,5,1,2020-04-14,2020-05-13,26,55,1.05292996366879,0.0091558807734022,1.03373347251218,1.07134655532359
5,5,1,2020-04-15,2020-05-14,27,56,1.04385453931058,0.00859870731838703,1.02713994565217,1.05981657608696
5,5,1,2020-04-16,2020-05-15,28,57,1.03402049422138,0.0086245073316635,1.01918800539084,1.05188679245283
5,5,1,2020-04-17,2020-05-16,29,58,1.0292927952305,0.00908442993641054,1.01311613774477,1.04626941255908
5,5,1,2020-04-18,2020-05-17,30,59,1.02278543641431,0.00957667205506492,1.00364756828781,1.03864090606262
5,5,1,2020-04-19,2020-05-18,31,60,1.0138605223588,0.00819866209222024,0.997302631578947,1.02832236842105
5,5,1,2020-04-20,2020-05-19,32,61,0.996374896520785,0.00849536204419961,0.979424202992843,1.01205270006506
5,5,1,2020-04-21,2020-05-20,33,62,0.972759477965668,0.00833204319845002,0.958538163001294,0.98740297542044
5,5,1,2020-04-22,2020-05-21,34,63,0.959330816210179,0.00933002912073622,0.940706630944407,0.978951774949766
5,5,1,2020-04-23,2020-05-22,35,64,0.954600441626076,0.00980178912637231,0.93732782369146,0.973174931129477
5,5,1,2020-04-24,2020-05-23,36,65,0.949462837220882,0.0101691863340021,0.930877253814147,0.969521497919556
5,5,1,2020-04-25,2020-05-24,37,66,0.947218345114741,0.0102472056687418,0.924344900849858,0.967085694050992
5,5,1,2020-04-26,2020-05-25,38,67,0.945472411581487,0.0110061080655737,0.918722786647315,0.965965166908563
5,5,1,2020-04-27,2020-05-26,39,68,0.940716824356012,0.0104038597720031,0.919650576368876,0.960410662824208
5,5,1,2020-04-28,2020-05-27,40,69,0.933989271448901,0.00956806308788322,0.914632352941176,0.952242647058823
5,5,1,2020-04-29,2020-05-28,41,70,0.929973671420642,0.0102739754860319,0.910199098422239,0.949305033809166
5,5,1,2020-04-30,2020-05-29,42,71,0.930547555524946,0.0105653743883954,0.910027258566978,0.952278037383178
5,5,1,2020-05-01,2020-05-30,43,72,0.933563201641724,0.0107396944107547,0.915782122905028,0.955307262569832
5,5,1,2020-05-02,2020-05-31,44,73,0.939970084288478,0.0114437324383533,0.920685383980182,0.961622625928984
5,5,1,2020-05-03,2020-06-01,45,74,0.945318913688817,0.0107678641823907,0.928512736236648,0.965529991783073
5,5,1,2020-05-04,2020-06-02,46,75,0.948369340417658,0.0105364971826997,0.929840032813782,0.97059064807219
5,5,1,2020-05-05,2020-06-03,47,76,0.956649609430096,0.0099632052021182,0.938618925831202,0.977472293265132
5,5,1,2020-05-06,2020-06-04,48,77,0.968986169012826,0.0121161230672928,0.943679653679654,0.99525974025974
5,5,1,2020-05-07,2020-06-05,49,78,0.981782650745088,0.0129683445165644,0.956398416886544,1.0066182937555
5,5,1,2020-05-08,2020-06-06,50,79,0.9952097383899,0.0114178652517765,0.973153034300791,1.01851363236588
5,5,1,2020-05-09,2020-06-07,51,80,1.01776595100946,0.0146646069811239,0.989508122743682,1.04332129963899
5,5,1,2020-05-10,2020-06-08,52,81,1.0428521289117,0.013433369068432,1.01525460930641,1.06718612818262
5,5,1,2020-05-11,2020-06-09,53,82,1.06122287982473,0.0127175821313357,1.03890076988879,1.08000427715997
5,5,1,2020-05-12,2020-06-10,54,83,1.08118184653249,0.0135107537906667,1.05734924623116,1.10904522613065
5,5,1,2020-05-13,2020-06-11,55,84,1.09946746975185,0.0149293005935946,1.07479440789474,1.12876233552632
5,5,1,2020-05-14,2020-06-12,56,85,1.12047985933155,0.0163031212950302,1.09075562700965,1.15154742765273
5,5,1,2020-05-15,2020-06-13,57,86,1.14706014819337,0.0156100803807496,1.11642743221691,1.17753189792663
5,5,1,2020-05-16,2020-06-14,58,87,1.17731608497596,0.0148498623128528,1.15179968701095,1.20657276995305
5,5,1,2020-05-17,2020-06-15,59,88,1.19453304179107,0.0138490858892568,1.16735807860262,1.21875909752547
5,5,1,2020-05-18,2020-06-16,60,89,1.20843299442455,0.012744726944225,1.18443134535368,1.22957697642164
5,5,1,2020-05-19,2020-06-17,61,90,1.21714807433927,0.0126530083118097,1.18903162055336,1.24020092226614
5,5,1,2020-05-20,2020-06-18,62,91,1.22076740203039,0.0126089839972224,1.19885021752641,1.24617775015538
5,5,1,2020-05-21,2020-06-19,63,92,1.22953646432219,0.0131040157625293,1.20706163973668,1.25197486535009
5,5,1,2020-05-22,2020-06-20,64,93,1.23889596221218,0.0132031580819395,1.21141868512111,1.26278835063437
5,5,1,2020-05-23,2020-06-21,65,94,1.2499491410689,0.0114355718001983,1.22749722530522,1.27126803551609
5,5,1,2020-05-24,2020-06-22,66,95,1.25829079291309,0.0107938890604677,1.23799368088468,1.27779094260137
5,5,1,2020-05-25,2020-06-23,67,96,1.25539443431211,0.00997010557624475,1.23751223091977,1.27520792563601
5,5,1,2020-05-26,2020-06-24,68,97,1.24297181053614,0.0088136978743774,1.22762800181242,1.25850702310829
5,5,1,2020-05-27,2020-06-25,69,98,1.2326550751036,0.00859468060223329,1.21833832335329,1.24917664670659
5,5,1,2020-05-28,2020-06-26,70,99,1.22269473789758,0.00916569881528912,1.20612307067425,1.23944963444354
5,5,1,2020-05-29,2020-06-27,71,100,1.21894454294264,0.00880360464229425,1.20319812792512,1.2371879875195
5,5,1,2020-05-30,2020-06-28,72,101,1.2201111979692,0.00844365340597877,1.20347380410023,1.23542141230068
5,5,1,2020-05-31,2020-06-29,73,102,1.21150862361513,0.00746006098399662,1.19830131625756,1.22617395944504
5,5,1,2020-06-01,2020-06-30,74,103,1.18983662416383,0.00633427727611435,1.17843688037013,1.20442002643754
5,5,1,2020-06-02,2020-07-01,75,104,1.17131794170707,0.0055121844192876,1.16094833018273,1.18117517328292
5,5,1,2020-06-03,2020-07-02,76,105,1.15549156632119,0.00525509116803562,1.14627804730139,1.16649484536082
5,5,1,2020-06-04,2020-07-03,77,106,1.14339809556555,0.00508689270038493,1.13421439060206,1.15404552129222
5,5,1,2020-06-05,2020-07-04,78,107,1.13807605491567,0.0050326183592481,1.12932803468208,1.14885838150289
5,5,1,2020-06-06,2020-07-05,79,108,1.13380416515,0.00572426314268807,1.12178814520703,1.14478871242201
5,5,1,2020-06-07,2020-07-06,80,109,1.12236722509549,0.0053937975828055,1.11141614569176,1.13128567545529
5,5,1,2020-06-08,2020-07-07,81,110,1.11059091261949,0.00557867063345778,1.09954629142557,1.12127827459232
5,5,1,2020-06-09,2020-07-08,82,111,1.09452050234481,0.00539166686649204,1.08411764705882,1.10345907928389
